tRXN_RIBOSE-5P_ch_cy,1.000000e+00
tRXN_SINAPOYL-COA_cy_en,1
tRXN_SQDGp-32_0_ch_cy,1
tRXN_SQDGp-34_2_ch_th,1
tRXN_STEARIC_ACID_cy_en,1
tRXN_Stearoyl-ACPs_ch_cy,1
tRXN_Stearoyl-ACPs_ch_th,1
tRXN_VAL_mi_cy,1
tRXN_XANTHOSINE-5-PHOSPHATE_cy_mi,1
tRXN_ATP_cy_th,1
tRXN_ATP_cy_en,1
tRXN_GLY_mi_cy,1
tRXN_GLY_mi_ch,1
tRXN_WATER_mi_th,0
tRXN_AMP_mi_cy,1
tRXN_PPI_mi_cy,1
tRXN_SER_mi_cy,1
tRXN_PROTON_th_ex,1
tRXN_OXYGEN-MOLECULE_th_ch,1
tRXN_CO-A_mi_en,1
tRXN_Pi_en_mi,1
tRXN_NADPH_en_th,1
tRXN_WATER_ex_th,1
tRXN_CARBON-DIOXIDE_mi_en,1
tRXN_AMP_ch_cy,1
tRXN_PPI_th_cy,1
tRXN_NAD_ch_en,1
tRXN_S-ADENOSYLMETHIONINE_mi_cy,1.000000e+00
tRXN_NADH_en_ch,1
tRXN_PPI_en_cy,1
tRXN_HOMO-SER_mi_ch,1
tRXN_L-ASPARTATE-SEMIALDEHYDE_mi_cy,1
tRXN_CARBON-DIOXIDE_th_en,1.000000e+00
tRXN_PPI_ch_cy,1
tRXN_AMMONIUM_ch_ex,1.000000e+00
tRXN_L-ALPHA-ALANINE_mi_cy,1
tRXN_PROTOPORPHYRINOGEN_th_ch,1.000000e+00
tRXN_AICAR_ch_mi,1.000000e+00
tRXN_GLYCEROL-3P_mi_en,1
tRXN_NADP_th_en,1
tRXN_2-KETOGLUTARATE_ch_mi,1.000000e+00
tRXN_DPG_ch_cy,1.000000e+00
tRXN_CMP_en_cy,1
tRXN_CPD-8076_th_cy,1
tRXN_OXYGEN-MOLECULE_ex_ch,0
tRXN_OXYGEN-MOLECULE_ex_en,1.000000e+00
tRXN_MET_cy_mi,1
tRXN_Reduced-ferredoxins_cy_th,1
tRXN_AMP_en_cy,1
tRXN_SO3_mi_ch,1
tRXN_DELTA3-ISOPENTENYL-PP_cy_th,1
tRXN_CTP_cy_en,1
tRXN_CTP_cy_ch,1.000000e+00
tRXN_CTP_cy_mi,1
tRXN_IMP_mi_cy,1.000000e+00
tRXN_PROTOPORPHYRIN_IX_ch_cy,1.000000e+00
tRXN_O-PHOSPHO-L-HOMOSERINE_ch_cy,1
tRXN_L-DELTA1-PYRROLINE_5-CARBOXYLATE_mi_cy,1
tRXN_HYDROGEN-PEROXIDE_ch_cy,1
tRXN_FUM_ch_mi,1
tRXN_CPD1F-119_ch_en,1
tRXN_CPD1F-119_ch_cy,1
tRXN_HS_mi_cy,1
tRXN_P-RIBOSYL-4-SUCCCARB-AMINOIMIDAZOLE_cy_ch,1
tRXN_2-KETO-3-METHYL-VALERATE_ch_cy,1.000000e+00
tRXN_UROPORPHYRINOGEN-III_ch_th,1.000000e+00
tRXN_PHE_cy_mi,1
tRXN_DIVINYL-PROTOCHLOROPHYLLIDE-A_th_mi,1
tRXN_DIVINYL-PROTOCHLOROPHYLLIDE-A_th_en,1
tRXN_UMP_th_cy,1
tRXN_CPD1F-129_cy_ch,1
tRXN_DEOXYXYLULOSE-5P_cy_mi,1
tRXN_MESO-DIAMINOPIMELATE_ch_cy,1
tRXN_GERANYL-PP_cy_th,1
tRXN_DCTP_cy_mi,1.000000e+00
tRXN_GLT-tRNAs_ch_mi,1.000000e+00
tRXN_CPD1F-130_ch_cy,1.000000e+00
tRXN_TRP_mi_cy,1
tRXN_PHOSPHORIBOSYL-CARBOXY-AMINOIMIDAZOLE_ex_cy,1
tRXN_ACP_en_mi,1.000000e+00
tRXN_ACP_ch_mi,1.000000e+00
tRXN_Oleoyl-ACPs_th_ch,1
tRXN_SHIKIMATE_cy_mi,1
tRXN_Palmitoyl-ACPs_ch_cy,1.000000e+00
tRXN_Palmitoyl-ACPs_ch_en,1.000000e+00
tRXN_Palmitoyl-ACPs_ch_mi,1.000000e+00
tRXN_PHOSPHORIBULOSYL-FORMIMINO-AICAR-P_cy_ch,1
tRXN_PLASTOQUINONE_ch_th,1
tRXN_MALONYL-COA_en_cy,1
tRXN_MALONYL-COA_en_mi,1
tRXN_5-P-RIBOSYL-N-FORMYLGLYCINEAMIDE_mi_ch,1
tRXN_CHLOROPHYLLIDE-A_mi_th,1
tRXN_PALMITATE_mi_cy,1.000000e+00
tRXN_Beta-3-hydroxybutyryl-ACPs_mi_ch,1
tRXN_L-CITRULLINE_mi_cy,1
tRXN_1-KETO-2-METHYLVALERATE_cy_ch,1.000000e+00
tRXN_HYDROXYMETHYLBILANE_mi_ch,1.000000e+00
tRXN_ASN_mi_ch,1
tRXN_2-KETO-ISOVALERATE_ch_mi,1
tRXN_5-PHOSPHO-RIBOSYL-GLYCINEAMIDE_ch_mi,1
tRXN_PORPHOBILINOGEN_th_mi,1.000000e+00
tRXN_CHORISMATE_mi_cy,1
tRXN_CHORISMATE_mi_ch,1
tRXN_CPD-7015_th_ch,1
tRXN_CPD-12321_mi_cy,1
tRXN_DEHYDROQUINATE_ch_cy,1
tRXN_HISTIDINOL_ch_mi,1
tRXN_HIS_mi_cy,1
tRXN_2C-METH-D-ERYTHRITOL-CYCLODIPHOSPHATE_ch_cy,1
tRXN_CMP_ch_cy,1.000000e+00
tRXN_UMP_mi_cy,1
tRXN_Pi_ex_mi,1
tRXN_PHOSPHORYL-ETHANOLAMINE_cy_mi,1
tRXN_2-OXOBUTANOATE_mi_ch,1.000000e+00
tRXN_SINAPALDEHYDE_en_cy,1
tRXN_CHLOROPHYLLIDE-A_en_ch,1
tRXN_DELTA1-PIPERIDEINE-2-6-DICARBOXYLATE_cy_mi,1
tRXN_CHLOROACETALDEHYDE_en_cy,1
tRXN_DIVINYLCHLOROPHYLLIDE-A_en_mi,1
tRXN_CPD1F-118_cy_en,1
tRXN_CPD1F-118_cy_ch,1
tRXN_UDP_ch_mi,1
tRXN_C05759_mi_ch,1
tRXN_CPD-13713_ch_cy,1
tRXN_C05696_cy_ch,1
tRXN_C16681_en_cy,1
tRXN_MG+2_ex_cy,1.000000e+00
tRXN_C00205_ex_th,1
tRXN_C00205_ex_en,1.000000e+00
tRXN_OROTATE_cy_th,1
tRXN_CPD-2190_th_cy,1
tRXN_DGDGp-34_6_1_cy_th,1
tRXN_DGDGp-34_7_th_cy,1
tRXN_PGpl-34_3_cy_th,1
tRXN_PGpl-34_4_th_cy,1
tRXN_SQDGp-34_3_th_cy,1
tRXN_PE-36_4_th_cy,1
tRXN_C00718_2_cy_ch,1
GLYCEROL-KIN-RXN_r,1
PRPPAMIDOTRANS-RXN_r,1
GCVMULTI-RXN_r,1.000000e+00
RIBULP3EPIM-RXN_r,1
RXN-7660_r,1.000000e+00
RXN-13697_r,1
ATPPHOSPHORIBOSYLTRANS-RXN_r,1
DXPREDISOM-RXN_r,1
HISTAMINOTRANS-RXN_r,1
PYRUVATE-DEHYDROGENASE-NADP+-RXN_r,1
PRTRANS-RXN_r,1
ACETALD-DEHYDROG-RXN_r,1.000000e+00
SULFATE-ADENYLYLTRANS-RXN_r,1.000000e+00
BRANCHED-CHAINAMINOTRANSFERILEU-RXN_r,1.000000e+00
F16ALDOLASE-RXN_r,1
ORNITHINE-GLU-AMINOTRANSFERASE-RXN_r,1
2PGADEHYDRAT-RXN_r,1
RXN1F-72_r,1
dRXN_METHENYLTHFCYCLOHYDRO-RXN_CYTOPLASM_r,1
RXN-7737_r,1
SUCCINATE--COA-LIGASE-GDP-FORMING-RXN_r,1
GLYOHMETRANS-RXN_r,1
PHOSPHOGLUCMUT-RXN_r,1
RXN-7659_r,1.000000e+00
RXN-12112_r,1
METHYLMALONYL-COA-MUT-RXN_r,1.000000e+00
AIRCARBOXY-RXN_r,1
IMPCYCLOHYDROLASE-RXN_r,1.000000e+00
OROPRIBTRANS-RXN_r,1
SERINE--PYRUVATE-AMINOTRANSFERASE-RXN_r,1
RXN0-5224_r,1
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN_r,1
DIHYDROOROT-RXN_r,1
PYRUVFORMLY-RXN_r,1
GLUTDEHYD-RXN_r,1
ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN_r,1.000000e+00
RXN-12303_r,1
FUMHYDR-RXN_r,1
1.18.1.2-RXN_r,1.000000e+00
RXN-13698_r,1
NADH-DEHYDROG-A-RXN_r,1
ATPSYN-RXN_r,1
SUCCCOASYN-RXN_r,1
RXN-7658_r,1.000000e+00
2TRANSKETO-RXN_r,1
ARGININE-DEIMINASE-RXN_r,1
dRXN_METHYLENETHFDEHYDROG-NADP-RXN_CYTOPLASM_r,1
NADPH-DEHYDROGENASE-RXN_r,8.459852e-01
RXN-10814_r,1
RXN-14819_r,1
RIB5PISOM-RXN_r,1.000000e+00
PREPHENATE-ASP-TRANSAMINE-RXN_r,1
RXN-18432_r,7.462384e-01
R00094_r,1
R00157_r,1
R00708_r,1
R00841_r,1.000000e+00
R00867_r,1
R00926_r,1
R01063_r,1
R01070_r,1
R01248_r,1
R01286_r,1.000000e+00
R01354_r,1
R01618_r,1.000000e+00
R01819_r,1
R02092_r,1
R02235_r,9.756768e-01
R02353_r,1
R03237_r,1
R03321_r,1
R04440_r,1
R04725_r,1
R04779_r,1
R04780_r,1.000000e+00
dRXN_R04928_CHLOROPLAST_r,1
R04930_r,1.000000e+00
dRXN_R04946_CYTOPLASM_r,1
R05064_r,1.000000e+00
R05068_r,1.000000e+00
R06947_r,1
R07491_r,1
R09069_r,1
R10825_r,1
R10827_r,1
R12933_r,1
R12934_r,1
R09145_r,0
dRXN_METHENYLTHFCYCLOHYDRO-RXN_MITOCHONDRION_r,1.000000e+00
ASPAMINOTRANS-RXN_r,1
dRXN_BRANCHED-CHAINAMINOTRANSFERVAL-RXN_MITOCHONDRION_r,1
PROPIONYL-COA-CARBOXY-RXN_r,1.000000e+00
BRANCHED-CHAINAMINOTRANSFERLEU-RXN_r,1
dRXN_METHYLENETHFDEHYDROG-NADP-RXN_MITOCHONDRION_r,1.000000e+00
FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN_r,1.000000e+00
dRXN_ALDXANAU-RXN_ENDOPLASMICRETICULUM_r,1
R03217_r,1.000000e+00
dRXN_R04726_CHLOROPLAST_r,1
dRXN_R04946_CHLOROPLAST_r,1.000000e+00
R05700_r,1
R08385_r,1
dRXN_R11671_CYTOPLASM_r,1
NGAM,0
RXN-8186,0
dRXN_ANTHRANSYN-RXN_CYTOPLASM,0
GLYCINE-AMINOTRANSFERASE-RXN,0
RXN-8307,0
SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN,0
CTPSYN-RXN,0
BADH-RXN,0
ACETOOHBUTSYN-RXN,0
dRXN_N-ACETYLTRANSFER-RXN_MITOCHONDRION,0
RXN-7978,0
GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN,0
RXN-8187,0
AMINOBUTDEHYDROG-RXN,0
PYRUVDEH-RXN,0
S-FORMYLGLUTATHIONE-HYDROLASE-RXN,0
RXN-17523,0
CYTIDINEKIN-RXN,0
SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN,0
METHIONINE-GAMMA-LYASE-RXN,0
RXN0-6382,0
RXN-14120,0
METBALT-RXN,0
METHANETHIOL-OXIDASE-RXN,0
RXN-2961,0
R00006,0
R00985,0
R02073,0
R03239,0
R10788,0
dRXN_PAP_h1_CHLOROPLAST,0
dRXN_PAP_h2_CHLOROPLAST,0
RXN-8309_FAD7_h5,0
DGDGS_h15,0
FAD7_h15,0
FAD7_h17,0
FAD7_h18,0
ACSERLY-RXN,0
R01773,0
R03596,0
dRXN_R07762_MITOCHONDRION,0
dRXN_PAP_h1_MITOCHONDRION,0
dRXN_PAP_h2_MITOCHONDRION,0
tRXN_3-oxo-stearoyl-ACPs_cy_ch,0
tRXN_ACETYL-GLU_mi_th,0
tRXN_AMMONIA_cy_ch,0
tRXN_BETAINE_cy_en,0
tRXN_C05764_ch_mi,0
tRXN_CARBON-DIOXIDE_cy_en,0
tRXN_CPD-2190_ch_cy,0
tRXN_DGDGp-34_4_4_ch_cy,0
tRXN_MGDGp-34_5_1_ch_cy,0
tRXN_MGDGp-34_7_ch_cy,0
tRXN_OH-PYR_th_mi,0
tRXN_PA-32_0_ch_mi,0
tRXN_PAp-34_1_ch_mi,0
tRXN_PGpl-34_4_ch_cy,0
tRXN_SQDGp-34_3_ch_cy,0
tRXN_WATER_cy_th,0
tRXN_WATER_mi_en,0
tRXN_SER_mi_th,0
tRXN_PROTON_th_ch,0
tRXN_2-KETOGLUTARATE_th_cy,0
tRXN_PYRUVATE_th_ch,0
tRXN_SO3_mi_cy,0
tRXN_AMMONIUM_th_ex,0
tRXN_2-KETO-ISOVALERATE_ch_cy,0
tRXN_THREO-DS-ISO-CITRATE_cy_mi,0
tRXN_CHLOROPHYLLIDE-A_en_th,0
tRXN_BETAINE_ALDEHYDE_en_cy,0
tRXN_UDP_ch_cy,0
tRXN_DGp-32_0_mi_cy,0
tRXN_DGp-34_1_mi_cy,0
ISOCITDEH-RXN,0
RXN-13163,0
dRXN_FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN_CYTOPLASM,0
RXN-14047,0
PREPHENATE-TRANSAMINE-RXN,0
R02740,0
R03050,0
R10948,0
R10949,0
R10995,0
dRXN_ANTHRANSYN-RXN_CHLOROPLAST,0
BRANCHED-CHAINAMINOTRANSFERVAL-RXN,0
dRXN_N-ACETYLTRANSFER-RXN_THYLAKOIDPLASTID,0
dRXN_FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN_MITOCHONDRION,0
R02566,0
dRXN_R07762_CHLOROPLAST,0
PYRNUTRANSHYDROGEN-RXN,0
PYRROLINECARBREDUCT-RXN,0
LCYSDESULF-RXN,0
5-FORMYL-THF-CYCLO-LIGASE-RXN,0
RXN-8014,0
R03920,0
dRXN_R07890_CYTOPLASM,0
R10070,0
dRXN_R07889_ENDOPLASMICRETICULUM,0
tRXN_4-AMINO-BUTYRATE_cy_en,0
tRXN_C16330_cy_en,0
tRXN_GLT_mi_th,0
tRXN_PROTON_th_en,0
tRXN_HOMO-SER_mi_cy,0
tRXN_ANTHRANILATE_ch_cy,0
tRXN_CHLOROPHYLLIDE-A_mi_ch,0
tRXN_4-AMINO-BUTYRALDEHYDE_en_cy,0
tRXN_C16328_en_cy,0
SUCROSE-SYNTHASE-RXN,0
ACONITATEDEHYDR-RXN,0
ACONITATEHYDR-RXN,0
3-ISOPROPYLMALISOM-RXN,0
R01991,0
R01992,0
R04001,0
dRXN_R07889_CYTOPLASM,0
R11579,0
RXN-14209,0
R04946,0
dRXN_R07890_ENDOPLASMICRETICULUM,0
5.1.1.18-RXN,0
dRXN_RXN-8304_CHLOROPLAST,0
2.7.1.90-RXN,0
GABATRANSAM-RXN,0
PGLUCISOM-RXN,0
dRXN_RXN-8294_CHLOROPLAST,0
RXN-14117,0
RXN-20408,0
R04543,0
R04566,0
R04681,0
R04961,0
dRXN_R04963_CYTOPLASM,0
R04967,0
R04970,0
R10992,0
R11099,0
dRXN_RXN-1728_FAD5_h3_CHLOROPLAST,0
dRXN_RXN-8302_FAD6_h4_CHLOROPLAST,0
dRXN_RXN-8305_FAD6_h5_CHLOROPLAST,0
dRXN_FAD7_h9_CHLOROPLAST,0
FAD7_h20,0
dRXN_RXN-8304_ENDOPLASMICRETICULUM,0
dRXN_RXN-8294_ENDOPLASMICRETICULUM,0
dRXN_RXN-14209_MITOCHONDRION,0
RETINAL-DEHYDROGENASE-RXN,0
dRXN_RXN-1728_FAD5_h3_ENDOPLASMICRETICULUM,0
dRXN_RXN-8302_FAD6_h4_ENDOPLASMICRETICULUM,0
dRXN_RXN-8305_FAD6_h5_ENDOPLASMICRETICULUM,0
dRXN_FAD7_h9_THYLAKOIDPLASTID,0
dRXN_CrDELTA4_FAD_4_CYTOPLASM,0
tRXN_1-L-MYO-INOSITOL-1-P_cy_ch,0
tRXN_C05756_cy_ch,0
tRXN_C18_0-chain_cy_ex,0
tRXN_CPD-2187_ch_en,0
tRXN_CPD-2188_ch_cy,0
tRXN_DG-36_1_2_en_cy,0
tRXN_DGp-34_0_ch_cy,0
tRXN_FERULOYL-COA_cy_en,0
tRXN_GLT_mi_ch,0
tRXN_L-ASPARTATE_cy_ch,0
tRXN_L-BETA-ASPARTYL-P_cy_mi,0
tRXN_LPAp-C18_0_ch_cy,0
tRXN_MALONYL-ACP_cy_mi,0
tRXN_Oleoyl-ACPs_cy_ch,0
tRXN_PA-36_1_en_cy,0
tRXN_PAp-34_0_ch_cy,0
tRXN_PE-36_3_1_en_cy,0
tRXN_PE-36_4_en_cy,0
tRXN_SQDGp-34_1_ch_cy,0
tRXN_WATER_ch_en,0
tRXN_WATER_ch_mi,0
tRXN_PROTON_en_th,0
tRXN_GLY_mi_th,0
tRXN_WATER_th_mi,0
tRXN_ACETYL-COA_mi_ch,0
tRXN_NADPH_en_ch,0
tRXN_NADP_ch_en,0
tRXN_CARBON-DIOXIDE_th_ex,0
tRXN_AMMONIUM_ch_mi,0
tRXN_GLYOX_th_cy,0
tRXN_GLYCEROL-3P_mi_ch,0
tRXN_2-KETOGLUTARATE_ch_cy,0
tRXN_Oxidized-ferredoxins_en_cy,0
tRXN_OXYGEN-MOLECULE_ex_cy,0
tRXN_OXYGEN-MOLECULE_ex_th,0
tRXN_OXALACETIC_ACID_ch_mi,0
tRXN_Reduced-ferredoxins_cy_en,0
tRXN_FRUCTOSE-16-DIPHOSPHATE_cy_ch,0
tRXN_CO-A_ch_en,0
tRXN_4-AMINO-BUTYRATE_mi_en,0
tRXN_CPD-8079_th_cy,0
tRXN_2-D-THREO-HYDROXY-3-CARBOXY-ISOCAPROATE_ch_mi,0
tRXN_4-AMINO-BUTYRALDEHYDE_en_mi,0
tRXN_CONIFERYL-ALDEHYDE_en_cy,0
tRXN_C05754_ch_cy,0
tRXN_CPD-8077_en_th,0
tRXN_CPD-8077_en_cy,0
tRXN_CPD-2189_en_cy,0
dRXN_GLYOHMETRANS-RXN_MITOCHONDRION,0
dRXN_ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN_MITOCHONDRION,0
R04544,0
R04568,0
R04682,0
R04726,0
R04962,0
R04968,0
R07762,0
dRXN_GLYOHMETRANS-RXN_CYTOPLASM,0
dRXN_ALANINE--GLYOXYLATE-AMINOTRANSFERASE-RXN_CYTOPLASM,0
dRXN_RXN-14209_ENDOPLASMICRETICULUM,0
dRXN_R04963_CHLOROPLAST,0
R11671,0
EXC_BOTH_WATER_b,1
EXC_BOTH_PROTON_b,0
EXC_BOTH_Pi_b,1
EXC_BOTH_AMMONIUM_b,0
EXC_BOTH_SULFATE_b,0
EXC_BOTH_FE+2_b,0
EXC_BOTH_CARBON-DIOXIDE_b,1
EXC_BOTH_MG+2_b,1.000000e+00
EXC_BOTH_C00205_b,1
EXC_BOTH_OXYGEN-MOLECULE_b,1.000000e+00
